244.0,The Finite Element Method and Applications in Engineering Using ANSY,Erdogan Madenci  Ibrahim Guven,2nd ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-1-4899-7550-8,link.springer.com/content/pdf/10.1007%2F978-1-4899-7550-8.pdf
245.0,Group Theory,Mildred S. Dresselhaus  Gene  Dresselhaus  Ado Jorio,2008.0,http://link.springer.com/openurl?genre=book&isbn=978-3-540-32899-5,link.springer.com/content/pdf/10.1007%2F978-3-540-32899-5.pdf
246.0,Object-Oriented Analysis  Design and Implementation,Brahma Dathan  Sarnath Ramnath,2nd ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-3-319-24280-4,link.springer.com/content/pdf/10.1007%2F978-3-319-24280-4.pdf
247.0,Introduction to Embedded Systems,Manuel Jiménez  Rogelio Palomera   Isidoro Couvertier,2014.0,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-3143-5,link.springer.com/content/pdf/10.1007%2F978-1-4614-3143-5.pdf
248.0,Elementary Mechanics Using Matlab,Anders Malthe-Sørenssen,2015.0,http://link.springer.com/openurl?genre=book&isbn=978-3-319-19587-2,link.springer.com/content/pdf/10.1007%2F978-3-319-19587-2.pdf
249.0,An Introduction to Biomechanics,Jay D. Humphrey  Sherry L. O’Rourke,2nd ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-1-4939-2623-7,link.springer.com/content/pdf/10.1007%2F978-1-4939-2623-7.pdf
250.0,New Introduction to Multiple Time Series Analysis,Helmut Lütkepohl,2005.0,http://link.springer.com/openurl?genre=book&isbn=978-3-540-27752-1,link.springer.com/content/pdf/10.1007%2F978-3-540-27752-1.pdf
251.0,Introduction to Data Science,Laura Igual  Santi Seguí,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-50017-1,link.springer.com/content/pdf/10.1007%2F978-3-319-50017-1.pdf
252.0,Calculus With Applications,Peter D. Lax  Maria Shea Terrell,2nd ed.  2014,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-7946-8,link.springer.com/content/pdf/10.1007%2F978-1-4614-7946-8.pdf
253.0,An Introduction to Soil Mechanics,Arnold Verruijt,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-61185-3,link.springer.com/content/pdf/10.1007%2F978-3-319-61185-3.pdf
254.0,Game Theory,Hans Peters,2nd ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-3-662-46950-7,link.springer.com/content/pdf/10.1007%2F978-3-662-46950-7.pdf
255.0,Fundamentals of Clinical Trials,Furberg  David L. DeMets  David M.  Reboussin  Christopher B. Granger,5th ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-3-319-18539-2,link.springer.com/content/pdf/10.1007%2F978-3-319-18539-2.pdf
256.0,The Finite Volume Method in Computational Fluid Dynamics,F. Moukalled  L. Mangani  M. Darwish,1st ed.  2016,http://link.springer.com/openurl?genre=book&isbn=978-3-319-16874-6,link.springer.com/content/pdf/10.1007%2F978-3-319-16874-6.pdf
257.0,The ASCRS Textbook of Colon and Rectal Surgery,E. Read  Theodore J. Saclarides   Anthony J. Senagore  Charles B. ,3rd ed.  2016,http://link.springer.com/openurl?genre=book&isbn=978-3-319-25970-3,link.springer.com/content/pdf/10.1007%2F978-3-319-25970-3.pdf
258.0,Applied Predictive Modeling,Max Kuhn  Kjell Johnson,2013.0,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-6849-3,link.springer.com/content/pdf/10.1007%2F978-1-4614-6849-3.pdf
259.0,Introduction to Logic Circuits & Logic Design with VHDL ,Brock J. LaMeres,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-34195-8,link.springer.com/content/pdf/10.1007%2F978-3-319-34195-8.pdf
260.0,Sustainability Science,Harald Heinrichs  Pim Martens  Gerd  Michelsen  Arnim Wiek,1st ed.  2016,http://link.springer.com/openurl?genre=book&isbn=978-94-017-7242-6,link.springer.com/content/pdf/10.1007%2F978-94-017-7242-6.pdf
261.0,Physical Chemistry from a Different Angle,Georg Job  Regina Rüffler,1st ed.  2016,http://link.springer.com/openurl?genre=book&isbn=978-3-319-15666-8,link.springer.com/content/pdf/10.1007%2F978-3-319-15666-8.pdf
262.0,The Physics of Semiconductors,Marius Grundmann,3rd ed.  2016,http://link.springer.com/openurl?genre=book&isbn=978-3-319-23880-7,link.springer.com/content/pdf/10.1007%2F978-3-319-23880-7.pdf
263.0,Energy Harvesting and Energy Efficiency,Nicu Bizon  Naser Mahdavi  Tabatabaei  Frede Blaabjerg  Erol Kurt,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-49875-1,link.springer.com/content/pdf/10.1007%2F978-3-319-49875-1.pdf
264.0,Python For ArcGIS,Laura Tateosian,1st ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-3-319-18398-5,link.springer.com/content/pdf/10.1007%2F978-3-319-18398-5.pdf
265.0,Statics and Mechanics of Structures,Steen Krenk  Jan Høgsberg,2013.0,http://link.springer.com/openurl?genre=book&isbn=978-94-007-6113-1,link.springer.com/content/pdf/10.1007%2F978-94-007-6113-1.pdf
266.0,Real Analysis,Miklós Laczkovich  Vera T. Sós,1st ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-1-4939-2766-1,link.springer.com/content/pdf/10.1007%2F978-1-4939-2766-1.pdf
267.0,MATLAB for Psychologists,Mauro Borgo  Alessandro Soranzo   Massimo Grassi,2012.0,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-2197-9,link.springer.com/content/pdf/10.1007%2F978-1-4614-2197-9.pdf
268.0,Physical Asset Management,Nicholas Anthony John Hastings,2nd ed.  2015,http://link.springer.com/openurl?genre=book&isbn=978-3-319-14777-2,link.springer.com/content/pdf/10.1007%2F978-3-319-14777-2.pdf
269.0,Essentials of Food Science,Vickie A. Vaclavik  Elizabeth W.  Christian,4th ed.  2014,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-9138-5,link.springer.com/content/pdf/10.1007%2F978-1-4614-9138-5.pdf
270.0,Quantum Mechanics,K.T. Hecht,2000.0,http://link.springer.com/openurl?genre=book&isbn=978-1-4612-1272-0,link.springer.com/content/pdf/10.1007%2F978-1-4612-1272-0.pdf
271.0,Probability Theory,Achim Klenke,2nd ed.  2014,http://link.springer.com/openurl?genre=book&isbn=978-1-4471-5361-0,link.springer.com/content/pdf/10.1007%2F978-1-4471-5361-0.pdf
272.0,Concise Guide to Databases,Peter Lake  Paul Crowther,2013.0,http://link.springer.com/openurl?genre=book&isbn=978-1-4471-5601-7,link.springer.com/content/pdf/10.1007%2F978-1-4471-5601-7.pdf
273.0,Digital Image Processing,Wilhelm Burger  Mark J. Burge,2nd ed.  2016,http://link.springer.com/openurl?genre=book&isbn=978-1-4471-6684-9,link.springer.com/content/pdf/10.1007%2F978-1-4471-6684-9.pdf
274.0,Chemical and Bioprocess Engineering,Ricardo Simpson  Sudhir K. Sastry,2013.0,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-9126-2,link.springer.com/content/pdf/10.1007%2F978-1-4614-9126-2.pdf
275.0,Transmission Electron Microscopy,David B. Williams  C. Barry Carter,1996.0,http://link.springer.com/openurl?genre=book&isbn=978-1-4757-2519-3,link.springer.com/content/pdf/10.1007%2F978-1-4757-2519-3.pdf
276.0,Guide to Computer Network Security,Joseph Migga Kizza,4th ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-55606-2,link.springer.com/content/pdf/10.1007%2F978-3-319-55606-2.pdf
277.0,Introduction to Law,Jaap Hage  Antonia Waltermann   Bram Akkermans,2nd ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-57252-9,link.springer.com/content/pdf/10.1007%2F978-3-319-57252-9.pdf
278.0,Advanced Quantum Mechanics,RAINER DICK,2nd ed.  2016,http://link.springer.com/openurl?genre=book&isbn=978-3-319-25675-7,link.springer.com/content/pdf/10.1007%2F978-3-319-25675-7.pdf
279.0,Bayesian Essentials with R,Jean-Michel Marin  Christian P.  Robert,2nd ed.  2014,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-8687-9,link.springer.com/content/pdf/10.1007%2F978-1-4614-8687-9.pdf
280.0,Robotics  Vision and Control,Peter Corke,2011.0,http://link.springer.com/openurl?genre=book&isbn=978-3-642-20144-8,link.springer.com/content/pdf/10.1007%2F978-3-642-20144-8.pdf
281.0,Applied Chemistry,Oleg Roussak  H. D. Gesser,2nd ed.  2013,http://link.springer.com/openurl?genre=book&isbn=978-1-4614-4262-2,link.springer.com/content/pdf/10.1007%2F978-1-4614-4262-2.pdf
282.0,Advanced Organic Chemistry,Francis A. Carey  Richard J. Sundberg,5th ed.  2007,http://link.springer.com/openurl?genre=book&isbn=978-0-387-44899-2,link.springer.com/content/pdf/10.1007%2F978-0-387-44899-2.pdf
283.0,Advanced Organic Chemistry,Francis A. Carey  Richard J. Sundberg,5th ed.  2007,http://link.springer.com/openurl?genre=book&isbn=978-0-387-71481-3,link.springer.com/content/pdf/10.1007%2F978-0-387-71481-3.pdf
284.0,International Humanitarian Action,Hans-Joachim Heintze  Pierre  Thielbörger,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-14454-2,link.springer.com/content/pdf/10.1007%2F978-3-319-14454-2.pdf
285.0,Breast Cancer,Paolo Veronesi  Oreste Davide  Gentilini  Maria Cristina Leonardi,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-48848-6,link.springer.com/content/pdf/10.1007%2F978-3-319-48848-6.pdf
286.0,Travel Marketing  Tourism Economics and the Airline Product,Mark Anthony Camilleri,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-49849-2,link.springer.com/content/pdf/10.1007%2F978-3-319-49849-2.pdf
287.0,Electronic Commerce 2018,King  Jae Kyu Lee  Ting-Peng Liang   Deborrah C. Turban,9th ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-58715-8,link.springer.com/content/pdf/10.1007%2F978-3-319-58715-8.pdf
288.0,Disability and Vocational Rehabilitation in Rural Settings,Debra A. Harley  Noel A. Ysasi   Malachy L. Bishop  Allison R. Fleming,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-64786-9,link.springer.com/content/pdf/10.1007%2F978-3-319-64786-9.pdf
289.0,Teaching Medicine and Medical Ethics Using Popular Culture,Evie Kendal  Basia Diug,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-65451-5,link.springer.com/content/pdf/10.1007%2F978-3-319-65451-5.pdf
290.0,Market Research,Erik Mooi  Marko Sarstedt  Irma Mooi- Reci,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-981-10-5218-7,link.springer.com/content/pdf/10.1007%2F978-981-10-5218-7.pdf
291.0,Scanning Electron Microscopy and X-Ray Microanalysis,Joseph R. Michael  Nicholas W.M.  Ritchie  John Henry J. Scott  David C. ,4th ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-1-4939-6676-9,link.springer.com/content/pdf/10.1007%2F978-1-4939-6676-9.pdf
292.0,ArcGIS for Environmental and Water Issues,William Bajjali,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-61158-7,link.springer.com/content/pdf/10.1007%2F978-3-319-61158-7.pdf
293.0,Physics from Symmetry,Jakob Schwichtenberg,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-66631-0,link.springer.com/content/pdf/10.1007%2F978-3-319-66631-0.pdf
294.0,Communication and Bioethics at the End of Life,Lori A. Roscoe  David P. Schenck,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-70920-8,link.springer.com/content/pdf/10.1007%2F978-3-319-70920-8.pdf
295.0,Foundations of Programming Languages,Kent D. Lee,2nd ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-70790-7,link.springer.com/content/pdf/10.1007%2F978-3-319-70790-7.pdf
296.0,Problems in Classical Electromagnetism,Andrea Macchi  Giovanni Moruzzi   Francesco Pegoraro,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-63133-2,link.springer.com/content/pdf/10.1007%2F978-3-319-63133-2.pdf
297.0,Polymer Chemistry,Sebastian Koltzenburg  Michael  Maskos  Oskar Nuyken,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-662-49279-6,link.springer.com/content/pdf/10.1007%2F978-3-662-49279-6.pdf
298.0,Probability and Statistics for Computer Science,David Forsyth,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-64410-3,link.springer.com/content/pdf/10.1007%2F978-3-319-64410-3.pdf
299.0,Empathetic Space on Screen,Amedeo D'Adamo,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-66772-0,link.springer.com/content/pdf/10.1007%2F978-3-319-66772-0.pdf
300.0,Political Social Work,Shannon R. Lane  Suzanne Pritzker,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-68588-5,link.springer.com/content/pdf/10.1007%2F978-3-319-68588-5.pdf
301.0,Introductory Quantum Mechanics,Paul R. Berman,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-68598-4,link.springer.com/content/pdf/10.1007%2F978-3-319-68598-4.pdf
302.0,Guide to Competitive Programming,Antti Laaksonen,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-72547-5,link.springer.com/content/pdf/10.1007%2F978-3-319-72547-5.pdf
303.0,Introduction to Artificial Intelligence,Wolfgang Ertel,2nd ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-58487-4,link.springer.com/content/pdf/10.1007%2F978-3-319-58487-4.pdf
304.0,Bioinformatics for Evolutionary Biologists,Bernhard Haubold  Angelika Börsch- Haubold,1st ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-67395-0,link.springer.com/content/pdf/10.1007%2F978-3-319-67395-0.pdf
305.0,Concepts  Methods and Practical Applications in Applied Demography,Richard K. Thomas,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-65439-3,link.springer.com/content/pdf/10.1007%2F978-3-319-65439-3.pdf
306.0,Introduction to Deep Learning,Sandro Skansi,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-73004-2,link.springer.com/content/pdf/10.1007%2F978-3-319-73004-2.pdf
307.0,Energy and the Wealth of Nations,Charles A.S. Hall  Kent Klitgaard,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-66219-0,link.springer.com/content/pdf/10.1007%2F978-3-319-66219-0.pdf
308.0,A Beginner's Guide to Scala  Object Orientation and Functional Program,John Hunt,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-75771-1,link.springer.com/content/pdf/10.1007%2F978-3-319-75771-1.pdf
309.0,Lessons on Synthetic Bioarchitectures,Eva-Kathrin Ehmoser-Sinner  Cherng- Wen Darren Tan,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-73123-0,link.springer.com/content/pdf/10.1007%2F978-3-319-73123-0.pdf
310.0,Managing Sustainable Business,Gilbert G. Lenssen  N. Craig Smith,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-94-024-1144-7,link.springer.com/content/pdf/10.1007%2F978-94-024-1144-7.pdf
311.0,Engineering Mechanics 2,Schröder  Wolfgang A. Wall  Javier  Bonet,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-662-56272-7,link.springer.com/content/pdf/10.1007%2F978-3-662-56272-7.pdf
312.0,Fundamentals of Business Process Management,Marlon Dumas  Marcello La Rosa  Jan  Mendling  Hajo A. Reijers,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-662-56509-4,link.springer.com/content/pdf/10.1007%2F978-3-662-56509-4.pdf
313.0,Clinical Methods in Medical Family Therapy,Tai Mendenhall  Angela Lamson   Jennifer Hodgson  Macaran Baird,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-68834-3,link.springer.com/content/pdf/10.1007%2F978-3-319-68834-3.pdf
314.0,Guide to Scientific Computing in C++,Joe Pitt-Francis  Jonathan Whiteley,2nd ed.  2017,http://link.springer.com/openurl?genre=book&isbn=978-3-319-73132-2,link.springer.com/content/pdf/10.1007%2F978-3-319-73132-2.pdf
315.0,Motivation and Action ,Jutta Heckhausen  Heinz Heckhausen,3rd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-65094-4,link.springer.com/content/pdf/10.1007%2F978-3-319-65094-4.pdf
316.0,Perspectives on Elderly Crime and Victimization,Peter C. Kratcoski  Maximilian  Edelbacher,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-72682-3,link.springer.com/content/pdf/10.1007%2F978-3-319-72682-3.pdf
317.0,Knowledge Management,Klaus North  Gita Kumta,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-59978-6,link.springer.com/content/pdf/10.1007%2F978-3-319-59978-6.pdf
318.0,An Introduction to Zooarchaeology,Diane Gifford-Gonzalez,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-65682-3,link.springer.com/content/pdf/10.1007%2F978-3-319-65682-3.pdf
319.0,Abstract Algebra,Gregory T. Lee,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-77649-1,link.springer.com/content/pdf/10.1007%2F978-3-319-77649-1.pdf
320.0,Criminal Justice and Mental Health,Jada Hector  David Khey,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-76442-9,link.springer.com/content/pdf/10.1007%2F978-3-319-76442-9.pdf
321.0,Philosophy of Race,Naomi Zack,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-78729-9,link.springer.com/content/pdf/10.1007%2F978-3-319-78729-9.pdf
322.0,Of Cigarettes  High Heels  and Other Interesting Things,Marcel Danesi,3rd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-1-349-95348-6,link.springer.com/content/pdf/10.1057%2F978-1-349-95348-6.pdf
323.0,Applied Bioinformatics,Paul M. Selzer  Richard J. Marhöfer   Oliver Koch,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-68301-0,link.springer.com/content/pdf/10.1007%2F978-3-319-68301-0.pdf
324.0,Linear Algebra and Analytic Geometry for Physical Sciences,Giovanni Landi  Alessandro Zampini,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-78361-1,link.springer.com/content/pdf/10.1007%2F978-3-319-78361-1.pdf
325.0,Building Energy Modeling with OpenStudio,Larry Brackney  Andrew Parker   Daniel Macumber  Kyle Benne,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-77809-9,link.springer.com/content/pdf/10.1007%2F978-3-319-77809-9.pdf
326.0,Customer Relationship Management,V. Kumar  Werner Reinartz,3rd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-662-55381-7,link.springer.com/content/pdf/10.1007%2F978-3-662-55381-7.pdf
327.0,The A-Z of the PhD Trajectory,Eva O. L. Lantsoght,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-77425-1,link.springer.com/content/pdf/10.1007%2F978-3-319-77425-1.pdf
328.0,Strategic Human Resource Management and Employment Relations,Ashish Malik,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-981-13-0399-9,link.springer.com/content/pdf/10.1007%2F978-981-13-0399-9.pdf
329.0,Applied Linear Algebra,Peter J. Olver  Chehrzad Shakiban,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-91041-3,link.springer.com/content/pdf/10.1007%2F978-3-319-91041-3.pdf
330.0,Witnessing Torture,Alexandra S. Moore  Elizabeth  Swanson,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-74965-5,link.springer.com/content/pdf/10.1007%2F978-3-319-74965-5.pdf
331.0,Proofs from THE BOOK,Martin Aigner  Günter M. Ziegler,6th ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-662-57265-8,link.springer.com/content/pdf/10.1007%2F978-3-662-57265-8.pdf
332.0,Introduction to General Relativity,Cosimo Bambi,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-981-13-1090-4,link.springer.com/content/pdf/10.1007%2F978-981-13-1090-4.pdf
333.0,Introduction to Particle and Astroparticle Physics,Alessandro De Angelis  Mário Pimenta,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-78181-5,link.springer.com/content/pdf/10.1007%2F978-3-319-78181-5.pdf
334.0,Fundamentals of Java Programming,Mitsunori Ogihara,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-89491-1,link.springer.com/content/pdf/10.1007%2F978-3-319-89491-1.pdf
335.0,Optimization of Process Flowsheets through Metaheuristic Techniques ,José María Ponce-Ortega  Luis  Germán Hernández-Pérez,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-91722-1,link.springer.com/content/pdf/10.1007%2F978-3-319-91722-1.pdf
336.0,Robotics,Jadran Lenarčič  Aleš Stanovnik   Marko Munih  Jure Rejc  Sebastjan ,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-72911-4,link.springer.com/content/pdf/10.1007%2F978-3-319-72911-4.pdf
337.0,Business Ethics - A Philosophical and Behavioral Approach,Christian A. Conrad,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-91575-3,link.springer.com/content/pdf/10.1007%2F978-3-319-91575-3.pdf
338.0,A First Introduction to Quantum Physics,Pieter Kok,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-92207-2,link.springer.com/content/pdf/10.1007%2F978-3-319-92207-2.pdf
339.0,Argumentation Theory: A Pragma-Dialectical Perspective,Frans H. van Eemeren,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-95381-6,link.springer.com/content/pdf/10.1007%2F978-3-319-95381-6.pdf
340.0,Logical Foundations of Cyber-Physical Systems,André Platzer,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-63588-0,link.springer.com/content/pdf/10.1007%2F978-3-319-63588-0.pdf
341.0,Off-Grid Electrical Systems in Developing Countries,Henry Louie,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-91890-7,link.springer.com/content/pdf/10.1007%2F978-3-319-91890-7.pdf
342.0,Entertainment Science,Thorsten Hennig-Thurau  Mark B.  Houston,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-89292-4,link.springer.com/content/pdf/10.1007%2F978-3-319-89292-4.pdf
343.0,Physics of Oscillations and Waves,Arnt Inge Vistnes,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-72314-3,link.springer.com/content/pdf/10.1007%2F978-3-319-72314-3.pdf
344.0,Introduction to Programming with Fortran,Ian Chivers  Jane Sleightholme,4th ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-75502-1,link.springer.com/content/pdf/10.1007%2F978-3-319-75502-1.pdf
345.0,Fundamentals of Solid State Engineering,Manijeh Razeghi,4th ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-75708-7,link.springer.com/content/pdf/10.1007%2F978-3-319-75708-7.pdf
346.0,Introduction to Digital Systems Design,Giuliano Donzellini  Luca Oneto   Domenico Ponta  Davide Anguita,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-92804-3,link.springer.com/content/pdf/10.1007%2F978-3-319-92804-3.pdf
347.0,Neural Networks and Deep Learning,Charu C. Aggarwal,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-94463-0,link.springer.com/content/pdf/10.1007%2F978-3-319-94463-0.pdf
348.0,Data Science and Predictive Analytics,Ivo D. Dinov,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-72347-1,link.springer.com/content/pdf/10.1007%2F978-3-319-72347-1.pdf
349.0,Systems Programming in Unix/Linux,K.C. Wang,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-92429-8,link.springer.com/content/pdf/10.1007%2F978-3-319-92429-8.pdf
350.0,Analytical Corporate Finance,Angelo Corelli,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-95762-3,link.springer.com/content/pdf/10.1007%2F978-3-319-95762-3.pdf
351.0,Fraud and Corruption,Peter C. Kratcoski  Maximilian  Edelbacher,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-92333-8,link.springer.com/content/pdf/10.1007%2F978-3-319-92333-8.pdf
352.0,Conferencing and Presentation English for Young Academics,Michael Guest,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-981-13-2475-8,link.springer.com/content/pdf/10.1007%2F978-981-13-2475-8.pdf
353.0,A Concise Guide to Market Research,Marko Sarstedt  Erik Mooi,3rd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-662-56707-4,link.springer.com/content/pdf/10.1007%2F978-3-662-56707-4.pdf
354.0,Global Supply Chain and Operations Management,Dmitry Ivanov  Alexander  Tsipoulanidis  Jörn Schönberger,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-94313-8,link.springer.com/content/pdf/10.1007%2F978-3-319-94313-8.pdf
355.0,Introduction to Parallel Computing,Roman Trobec  Boštjan Slivnik   Patricio Bulić  Borut Robič,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-98833-7,link.springer.com/content/pdf/10.1007%2F978-3-319-98833-7.pdf
356.0,Mathematical Logic,Roman Kossak,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-97298-5,link.springer.com/content/pdf/10.1007%2F978-3-319-97298-5.pdf
357.0,Stability and Control of Linear Systems,Andrea Bacciotti,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-030-02405-5,link.springer.com/content/pdf/10.1007%2F978-3-030-02405-5.pdf
358.0,Introduction to Formal Philosophy,Sven Ove Hansson  Vincent F.  Hendricks,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-77434-3,link.springer.com/content/pdf/10.1007%2F978-3-319-77434-3.pdf
359.0,Analysis for Computer Scientists,Michael Oberguggenberger   Alexander Ostermann,2nd ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-91155-7,link.springer.com/content/pdf/10.1007%2F978-3-319-91155-7.pdf
360.0,International Business Management,Kamal Fatehi  Jeongho Choi,2nd ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-3-319-96622-9,link.springer.com/content/pdf/10.1007%2F978-3-319-96622-9.pdf
361.0,Research Methods for the Digital Humanities,lewis levenberg  Tai Neilson  David  Rheams,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-319-96713-4,link.springer.com/content/pdf/10.1007%2F978-3-319-96713-4.pdf
362.0,Introductory Computer Forensics,Xiaodong Lin,1st ed.  2018,http://link.springer.com/openurl?genre=book&isbn=978-3-030-00581-8,link.springer.com/content/pdf/10.1007%2F978-3-030-00581-8.pdf
363.0,Control Engineering,László Keviczky  Ruth Bars  Jenő  Hetthéssy  Csilla Bányász,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-981-10-8297-9,link.springer.com/content/pdf/10.1007%2F978-981-10-8297-9.pdf
364.0,Control Engineering: MATLAB Exercises,László Keviczky  Ruth Bars  Jenő  Hetthéssy  Csilla Bányász,1st ed.  2019,http://link.springer.com/openurl?genre=book&isbn=978-981-10-8321-1,link.springer.com/content/pdf/10.1007%2F978-981-10-8321-1.pdf
